final_url,final_url_domain,final_url_website,target_url_agency_owner,target_url_bureau_owner,dap_detected_final_url
https://minnesota.feb.gov/,feb.gov,minnesota.feb.gov,Office of Personnel Management,Federal Executive Board,FALSE
https://minorityhealth.hhs.gov/,hhs.gov,minorityhealth.hhs.gov,Department of Health and Human Services,Office of the Secretary,TRUE
https://minorityinternships.energy.gov/,energy.gov,minorityinternships.energy.gov,Department of Energy,"US Department of Energy, Office of the CIO",FALSE
https://minutes.frtib.gov/,frtib.gov,minutes.frtib.gov,Federal Retirement Thrift Investment Board,Office of Technology Services,TRUE
https://mipav.cit.nih.gov/,nih.gov,mipav.cit.nih.gov,Department of Health and Human Services,National Institutes of Health,TRUE
https://miptest.msc.fema.gov/femaportal/wps/portal,fema.gov,miptest.msc.fema.gov,Department of Homeland Security,FEMA,FALSE
https://mirecc.va.gov/,va.gov,mirecc.va.gov,Department of Veterans Affairs,"Office of Information and Technology, IT Operations and Services (ITOPS)",TRUE
https://mirror.pnl.gov/index.html,pnl.gov,mirror.pnl.gov,Department of Energy,Pacific Northwest National Laboratory,FALSE
https://mishoe.nhlbi.nih.gov/user/login,nih.gov,mishoe.nhlbi.nih.gov,Department of Health and Human Services,National Institutes of Health,FALSE
https://misr.jpl.nasa.gov/,nasa.gov,misr.jpl.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://misse1.larc.nasa.gov/,nasa.gov,misse1.larc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://missionstem.nasa.gov/,nasa.gov,missionstem.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://missp.usps.gov/mifs/user/login.jsp,usps.gov,missp.usps.gov,United States Postal Service,U.S. Postal Service,FALSE
https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml,nih.gov,misuse.ncbi.nlm.nih.gov,Department of Health and Human Services,National Institutes of Health,FALSE
https://miul.ndc.nasa.gov/,nasa.gov,miul.ndc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://miwg.cap.gov/,cap.gov,miwg.cap.gov,Department of Defense,"CIVIL AIR PATROL, USAF AUX.",FALSE
https://mixedsignalasic.jpl.nasa.gov/,nasa.gov,mixedsignalasic.jpl.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://ml.jpl.nasa.gov/,nasa.gov,ml.jpl.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://mlandriau.lbl.gov/,lbl.gov,mlandriau.lbl.gov,Department of Energy,Lawrence Berkeley National Laboratory,FALSE
https://mls.jpl.nasa.gov/,nasa.gov,mls.jpl.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://mm.jpl.nasa.gov/login,nasa.gov,mm.jpl.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://mmr.osmre.gov/,osmre.gov,mmr.osmre.gov,Department of the Interior,Office of Surface Mining,FALSE
https://mms.gsfc.nasa.gov/,nasa.gov,mms.gsfc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://mmt.earthdata.nasa.gov/,nasa.gov,mmt.earthdata.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://mmt.sit.earthdata.nasa.gov/,nasa.gov,mmt.sit.earthdata.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://mnc-qa.ornl.gov/,ornl.gov,mnc-qa.ornl.gov,Department of Energy,Oak Ridge National Laboratory,FALSE
https://mnd.qa.uscourts.gov/,uscourts.gov,mnd.qa.uscourts.gov,U.S. Courts,U.S. Courts,TRUE
https://mngts2.ecfr.gov/,ecfr.gov,mngts2.ecfr.gov,Government Publishing Office,US Government Publishing Office,TRUE
https://mnspruce.ornl.gov/,ornl.gov,mnspruce.ornl.gov,Department of Energy,Oak Ridge National Laboratory,FALSE
https://mnx.pppl.gov/,pppl.gov,mnx.pppl.gov,Department of Energy,Princeton Plasma Physics Lab,FALSE
https://mo-idp.cms.gov/login,cms.gov,mo-idp.cms.gov,Department of Health and Human Services,Centers for Medicare and Medicaid Services,FALSE
https://mo-idp.imp.cms.gov/login,cms.gov,mo-idp.imp.cms.gov,Department of Health and Human Services,Centers for Medicare and Medicaid Services,FALSE
https://mo99.ne.anl.gov/,anl.gov,mo99.ne.anl.gov,Department of Energy,Argonne National Laboratory,FALSE
https://mobile.ahrq.gov/,ahrq.gov,mobile.ahrq.gov,Department of Health and Human Services,Agency for Healthcare Research and Quality,FALSE
https://mobile.fmcsa.dot.gov/QCDevsite/,dot.gov,mobile.fmcsa.dot.gov,Department of Transportation,United States Department of Transportation,FALSE
https://mobile.occ.gov/logon/LogonPoint/index.html,occ.gov,mobile.occ.gov,Department of the Treasury,Comptroller of the Currency,FALSE
https://mobile.reginfo.gov/public/,reginfo.gov,mobile.reginfo.gov,General Services Administration,"GSA, IC, ROCIS",TRUE
https://mobile.tidesandcurrents.noaa.gov/,noaa.gov,mobile.tidesandcurrents.noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,TRUE
https://mobile.treasurydirect.gov/,treasurydirect.gov,mobile.treasurydirect.gov,Department of the Treasury,Department of the Treasury - BPD,TRUE
https://mobile.va.gov/,va.gov,mobile.va.gov,Department of Veterans Affairs,"Office of Information and Technology, IT Operations and Services (ITOPS)",TRUE
https://mobile.vpn.va.gov/+CSCOE+/logon.html?a0=86&a1=&a2=&a3=1&reason=1#form_title_text,va.gov,mobile.vpn.va.gov,Department of Veterans Affairs,"Office of Information and Technology, IT Operations and Services (ITOPS)",FALSE
https://mobile.weather.gov/#typeLocation,weather.gov,mobile.weather.gov,Department of Commerce,National Oceanic and Atmospheric Administration,TRUE
https://mobileconnectconsole.nsf.gov/AirWatch/Login?ReturnUrl=%2FAirWatch%2F,nsf.gov,mobileconnectconsole.nsf.gov,National Science Foundation,National Science Foundation,FALSE
https://mobileconsole.ed.gov/AirWatch/Login?ReturnUrl=%2FAirWatch%2F,ed.gov,mobileconsole.ed.gov,Department of Education,Office of Chief Information Officer,FALSE
https://mobileguard.usmarshals.gov/,usmarshals.gov,mobileguard.usmarshals.gov,Department of Justice,U.S. Marshals Service,FALSE
https://mobilemi.ent.usda.gov/mifs/user/login.jsp,usda.gov,mobilemi.ent.usda.gov,U.S. Department of Agriculture,USDA,FALSE
https://mobilepa.state.gov/Login.aspx,state.gov,mobilepa.state.gov,Department of State,Bureau of Global Public Affairs (GPA),FALSE
https://mobiler.occ.gov/logon/LogonPoint/tmindex.html,occ.gov,mobiler.occ.gov,Department of the Treasury,Comptroller of the Currency,FALSE
https://mobiletest.vpn.va.gov/+CSCOE+/logon.html#form_title_text,va.gov,mobiletest.vpn.va.gov,Department of Veterans Affairs,"Office of Information and Technology, IT Operations and Services (ITOPS)",FALSE
https://mobilewebproxy.nasa.gov/,nasa.gov,mobilewebproxy.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://mobility.usps.gov/+CSCOE+/logon.html?a0=86&a1=&a2=&a3=1&reason=1#form_title_text,usps.gov,mobility.usps.gov,United States Postal Service,U.S. Postal Service,FALSE
https://mocha-cbioportal.cancer.gov/cbioportal/saml/discovery?entityID=cbioportal&returnIDParam=idp,cancer.gov,mocha-cbioportal.cancer.gov,Department of Health and Human Services,National Cancer Institute,FALSE
https://mod.lbl.gov/,lbl.gov,mod.lbl.gov,Department of Energy,Lawrence Berkeley National Laboratory,FALSE
https://modaps.modaps.eosdis.nasa.gov/,nasa.gov,modaps.modaps.eosdis.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://modarch.gsfc.nasa.gov/,nasa.gov,modarch.gsfc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://modis-land.gsfc.nasa.gov/,nasa.gov,modis-land.gsfc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://modis-snow-ice.gsfc.nasa.gov/,nasa.gov,modis-snow-ice.gsfc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://modis.gsfc.nasa.gov/,nasa.gov,modis.gsfc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://modis.ornl.gov/,ornl.gov,modis.ornl.gov,Department of Energy,Oak Ridge National Laboratory,FALSE
https://modoc.nsopw.gov/,nsopw.gov,modoc.nsopw.gov,Department of Justice,"U.S. Department of Justice, Office of Justice Programs",FALSE
https://modwebsrv.modaps.eosdis.nasa.gov/,nasa.gov,modwebsrv.modaps.eosdis.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://mojaveindiantribe.nsopw.gov/,nsopw.gov,mojaveindiantribe.nsopw.gov,Department of Justice,"U.S. Department of Justice, Office of Justice Programs",FALSE
https://molaeon.hosc.msfc.nasa.gov/,nasa.gov,molaeon.hosc.msfc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://molaeonms.hosc.msfc.nasa.gov/,nasa.gov,molaeonms.hosc.msfc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://molaeonowa.hosc.msfc.nasa.gov/,nasa.gov,molaeonowa.hosc.msfc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://molaeonsk.hosc.msfc.nasa.gov/,nasa.gov,molaeonsk.hosc.msfc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://molaeonsp.hosc.msfc.nasa.gov/,nasa.gov,molaeonsp.hosc.msfc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://moleculartargets.ccdi.cancer.gov/,cancer.gov,moleculartargets.ccdi.cancer.gov,Department of Health and Human Services,National Cancer Institute,TRUE
https://moles-melanoma-tool.cancer.gov/#/,cancer.gov,moles-melanoma-tool.cancer.gov,Department of Health and Human Services,National Cancer Institute,FALSE
https://monitor.noaa.gov/,noaa.gov,monitor.noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,TRUE
https://monitor.sns.gov/dasmon/,sns.gov,monitor.sns.gov,Department of Energy,Oak Ridge National Laboratory,FALSE
https://monkeylogic.nimh.nih.gov/,nih.gov,monkeylogic.nimh.nih.gov,Department of Health and Human Services,National Institutes of Health,FALSE
https://montepy.jpl.nasa.gov/,nasa.gov,montepy.jpl.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://montereybay.noaa.gov/,noaa.gov,montereybay.noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,FALSE
https://moodstudy.ctss.nih.gov/,nih.gov,moodstudy.ctss.nih.gov,Department of Health and Human Services,National Institutes of Health,FALSE
https://moon.nasa.gov/,nasa.gov,moon.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://mooseframework.inl.gov/,inl.gov,mooseframework.inl.gov,Department of Energy,Idaho National Laboratory,FALSE
https://mortgageserv.sc.egov.usda.gov/,usda.gov,mortgageserv.sc.egov.usda.gov,U.S. Department of Agriculture,USDA,FALSE
https://mos.marad.dot.gov/,dot.gov,mos.marad.dot.gov,Department of Transportation,United States Department of Transportation,FALSE
https://mostprobablenumbercalculator.epa.gov/mpnForm,epa.gov,mostprobablenumbercalculator.epa.gov,Environmental Protection Agency,Environmental Protection Agency,TRUE
https://mp-jamffdp02.ornl.gov/,ornl.gov,mp-jamffdp02.ornl.gov,Department of Energy,Oak Ridge National Laboratory,FALSE
https://mp.dot.gov/,dot.gov,mp.dot.gov,Department of Transportation,United States Department of Transportation,FALSE
https://mpai.ksc.nasa.gov/Home/ShutdownMessage,nasa.gov,mpai.ksc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://mpep.uspto.gov/RDMS/MPEP/current,uspto.gov,mpep.uspto.gov,Department of Commerce,USPTO,FALSE
https://mpgtest.dmz.ornl.gov/,ornl.gov,mpgtest.dmz.ornl.gov,Department of Energy,Oak Ridge National Laboratory,FALSE
https://mpgtest.ornl.gov/,ornl.gov,mpgtest.ornl.gov,Department of Energy,Oak Ridge National Laboratory,FALSE
https://mpincsurvey.cdc.gov/,cdc.gov,mpincsurvey.cdc.gov,Department of Health and Human Services,Centers For Disease Control and Prevention,FALSE
https://mping.nssl.noaa.gov/,noaa.gov,mping.nssl.noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,TRUE
https://mplnet.gsfc.nasa.gov/,nasa.gov,mplnet.gsfc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://mpmac.ecfr.gov/,ecfr.gov,mpmac.ecfr.gov,Government Publishing Office,US Government Publishing Office,TRUE
https://mppc2013.pppl.gov/,pppl.gov,mppc2013.pppl.gov,Department of Energy,Princeton Plasma Physics Lab,FALSE
https://mpr.ams.usda.gov/mpr/,usda.gov,mpr.ams.usda.gov,U.S. Department of Agriculture,USDA,FALSE
https://mpr.datamart.ams.usda.gov/,usda.gov,mpr.datamart.ams.usda.gov,U.S. Department of Agriculture,USDA,FALSE
https://mptn.nsopw.gov/,nsopw.gov,mptn.nsopw.gov,Department of Justice,"U.S. Department of Justice, Office of Justice Programs",FALSE
https://mr2012.pppl.gov/,pppl.gov,mr2012.pppl.gov,Department of Energy,Princeton Plasma Physics Lab,FALSE
https://mrc.hhs.gov/login,hhs.gov,mrc.hhs.gov,Department of Health and Human Services,Office of the Secretary,FALSE
https://mrcportal.hhs.gov/_login/default.aspx?ReturnUrl=%2f_layouts%2f15%2fAuthenticate.aspx%3fSource%3d%252F&Source=%2F,hhs.gov,mrcportal.hhs.gov,Department of Health and Human Services,Office of the Secretary,FALSE
https://mrctpat.cbp.dhs.gov/Login?ReturnUrl=%2f,dhs.gov,mrctpat.cbp.dhs.gov,Department of Homeland Security,Headquarters,FALSE
https://mrdata.usgs.gov/,usgs.gov,mrdata.usgs.gov,Department of the Interior,U.S. Geological Survey,TRUE
https://mri.pppl.gov/,pppl.gov,mri.pppl.gov,Department of Energy,Princeton Plasma Physics Lab,FALSE
https://mriqc.nimh.nih.gov/,nih.gov,mriqc.nimh.nih.gov,Department of Health and Human Services,National Institutes of Health,FALSE
https://mrisktool.cancer.gov/,cancer.gov,mrisktool.cancer.gov,Department of Health and Human Services,National Cancer Institute,TRUE
https://mrms.nssl.noaa.gov/,noaa.gov,mrms.nssl.noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,TRUE
https://mrodtweb.jpl.nasa.gov/,nasa.gov,mrodtweb.jpl.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://mrodtweb1-dc1.jpl.nasa.gov/,nasa.gov,mrodtweb1-dc1.jpl.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://mrodtweb2-dc2.jpl.nasa.gov/,nasa.gov,mrodtweb2-dc2.jpl.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://mrr.usaid.gov/,usaid.gov,mrr.usaid.gov,U.S. Agency for International Development,M/CIO,FALSE
https://mrx.pppl.gov/,pppl.gov,mrx.pppl.gov,Department of Energy,Princeton Plasma Physics Lab,FALSE
https://ms-cms.cfsrportal.acf.hhs.gov/,hhs.gov,ms-cms.cfsrportal.acf.hhs.gov,Department of Health and Human Services,Office of the Secretary,FALSE
https://msc.fema.gov/portal/home,fema.gov,msc.fema.gov,Department of Homeland Security,FEMA,TRUE
https://msfcvpn.nasa.gov/CACHE/sdesktop/install/start.htm,nasa.gov,msfcvpn.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://msfcwebvpn.nasa.gov/dana-na/auth/url_default/welcome.cgi,nasa.gov,msfcwebvpn.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://msiexchange.nasa.gov/,nasa.gov,msiexchange.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://msis.jsc.nasa.gov/,nasa.gov,msis.jsc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://msix.ed.gov/msix/#!/privacy,ed.gov,msix.ed.gov,Department of Education,Office of Chief Information Officer,TRUE
https://mslabs.sefsc.noaa.gov/,noaa.gov,mslabs.sefsc.noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,FALSE
https://mspwss01.hadm.msfc.nasa.gov/,nasa.gov,mspwss01.hadm.msfc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
